LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default,CHANGE_AMT1,CHANGE_AMT2,CHANGE_AMT3,CHANGE_AMT4,CHANGE_AMT5
370000.0,1,1,2,50,-2,-2,-2,-2,-2,-2,15383.0,8204.0,15413.0,4792.0,13453.0,4699.0,0,9037.0,-6926.0,7194.0,-10606.0,8661.0
100000.0,1,2,1,27,-1,2,2,0,0,0,3166.0,0.0,1330.0,1398.0,12.0,50000.0,0,-5502.0,-38023.0,-29488.0,-6357.0,-23225.0
90000.0,2,2,1,35,0,0,0,0,0,2,3500.0,3500.0,3652.0,10000.0,4000.0,0.0,0,1742.0,1672.0,1791.0,8535.0,2438.0
50000.0,2,2,2,22,0,0,0,0,0,0,1510.0,1442.0,982.0,1017.0,1277.0,567.0,0,1052.0,274.0,-1629.0,581.0,488.0
270000.0,1,2,2,37,0,0,0,0,0,0,5000.0,2000.0,3000.0,4000.0,3000.0,2000.0,0,-4298.0,-2863.0,-2936.0,-1254.0,-1703.0
300000.0,2,1,2,30,-1,-1,-1,-1,-1,-1,3288.0,0.0,4340.0,2672.0,800.0,746.0,0,2592.0,-3280.0,4340.0,-1668.0,-1872.0
50000.0,2,2,2,22,-1,0,0,0,0,0,15000.0,1000.0,149.0,0.0,5000.0,10000.0,0,6706.0,-3623.0,-4193.0,-4342.0,4610.0
50000.0,2,1,2,24,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,-2189.0,-374.0,0.0
360000.0,1,1,2,29,1,-2,-1,-1,-2,-2,0.0,77.0,0.0,0.0,0.0,0.0,0,0.0,77.0,-77.0,0.0,0.0
130000.0,1,3,1,56,1,2,2,2,2,3,3000.0,3000.0,3000.0,5500.0,0.0,0.0,1,1361.0,1304.0,1275.0,4239.0,-1451.0
80000.0,1,1,2,30,-2,-1,0,0,0,0,504.0,500.0,1000.0,500.0,3500.0,0.0,0,-6087.0,500.0,838.0,481.0,3461.0
50000.0,1,2,2,30,1,2,0,0,0,2,0.0,1500.0,1000.0,2000.0,0.0,2000.0,0,-1059.0,562.0,-18142.0,-7344.0,-516.0
20000.0,2,2,2,22,0,0,0,0,0,0,1212.0,1201.0,500.0,1500.0,1500.0,1000.0,0,-3379.0,599.0,-91.0,904.0,872.0
80000.0,2,2,1,29,0,0,2,0,0,0,5800.0,1000.0,600.0,400.0,1000.0,0.0,0,3928.0,-1561.0,-18783.0,-50805.0,824.0
240000.0,1,1,2,37,-1,-1,2,0,0,-1,15000.0,0.0,2000.0,0.0,1256.0,65935.0,0,14366.0,-1247.0,1274.0,-326.0,-25023.0
80000.0,2,3,2,35,0,-1,0,0,0,0,12500.0,6500.0,3000.0,2000.0,3000.0,2000.0,0,-37196.0,2461.0,2491.0,406.0,-310.0
500000.0,2,1,1,47,0,0,0,0,0,0,70010.0,30357.0,30000.0,20000.0,52183.0,20000.0,0,54194.0,-276.0,12627.0,-14133.0,-38770.0
60000.0,2,2,1,24,0,0,0,0,0,0,2500.0,1600.0,3000.0,1000.0,737.0,2000.0,1,-133.0,-9052.0,-29868.0,352.0,72.0
20000.0,1,2,2,25,0,0,0,0,0,-1,1200.0,1593.0,601.0,135.0,1824.0,0.0,0,1035.0,1393.0,-790.0,-10665.0,5.0
100000.0,2,2,1,38,1,2,0,0,2,0,0.0,1600.0,1500.0,0.0,1000.0,1500.0,1,-522.0,1362.0,945.0,-400.0,580.0
360000.0,2,1,2,32,1,-1,-1,-1,-1,-1,57087.0,5295.0,68454.0,13889.0,16250.0,38313.0,0,54461.0,-51790.0,63158.0,-54564.0,2359.0
200000.0,2,3,2,47,2,2,2,2,2,2,8214.0,7000.0,6800.0,7134.0,0.0,6836.0,1,3511.0,-9011.0,2250.0,3976.0,-10247.0
130000.0,2,2,1,34,1,-1,0,0,0,0,5396.0,5000.0,3500.0,501.0,1000.0,2000.0,0,5396.0,4874.0,3306.0,288.0,772.0
20000.0,2,2,2,31,1,5,4,4,3,2,0.0,1000.0,0.0,0.0,760.0,0.0,0,-616.0,374.0,-626.0,-616.0,268.0
310000.0,1,1,2,32,0,0,0,0,0,0,10020.0,6031.0,10057.0,5028.0,5060.0,4223.0,0,2246.0,-45.0,3773.0,-5488.0,-17059.0
60000.0,2,1,2,27,2,0,0,0,2,0,1342.0,1664.0,2000.0,0.0,900.0,846.0,1,722.0,1322.0,1336.0,-506.0,374.0
180000.0,2,1,2,29,-1,-1,-1,-2,-1,0,199.0,0.0,0.0,17227.0,341.0,5114.0,0,-11187.0,-199.0,0.0,17227.0,-185.0
180000.0,2,1,2,24,-1,-1,2,0,0,-2,37867.0,0.0,200.0,0.0,0.0,0.0,0,7417.0,-805.0,-11082.0,-10200.0,0.0
50000.0,1,2,1,36,0,0,0,0,-1,-1,2000.0,1000.0,2000.0,500.0,1000.0,20011.0,0,-29676.0,136.0,-18264.0,86.0,586.0
50000.0,2,1,2,24,1,2,2,2,2,2,1900.0,1400.0,1700.0,1532.0,1600.0,0.0,1,1022.0,492.0,782.0,766.0,807.0
150000.0,2,2,1,34,-2,-2,-2,-2,-2,-2,0.0,0.0,116.0,0.0,1500.0,0.0,0,0.0,0.0,116.0,-116.0,1500.0
20000.0,2,1,2,22,0,0,0,0,-1,0,1500.0,1032.0,541.0,20000.0,693.0,1000.0,0,893.0,-381.0,-10733.0,10536.0,379.0
500000.0,2,1,1,34,-2,-2,-2,-1,-1,-1,138.0,2299.0,1251.0,1206.0,1151.0,15816.0,0,-274.0,2161.0,-1048.0,-45.0,-55.0
30000.0,2,3,2,22,1,2,2,0,0,0,1000.0,85.0,1714.0,104.0,0.0,0.0,1,246.0,-1134.0,1714.0,-28206.0,-1630.0
180000.0,2,1,1,38,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0,-750.0,0.0,0.0,0.0,0.0
140000.0,1,1,2,31,0,0,2,0,0,2,25000.0,0.0,3000.0,7800.0,0.0,2500.0,0,176.0,-9314.0,2240.0,7182.0,-16574.0
140000.0,2,1,2,26,-1,0,-1,-1,-1,-1,10000.0,13001.0,5841.0,13506.0,487.0,7004.0,0,4576.0,-4999.0,-7183.0,7688.0,-13019.0
120000.0,1,2,2,26,0,0,0,0,0,0,5000.0,5000.0,4152.0,5000.0,5000.0,5000.0,0,3264.0,3158.0,2264.0,3131.0,3004.0
360000.0,2,2,1,48,0,0,0,0,0,0,9100.0,7300.0,5800.0,5600.0,5600.0,4100.0,0,5448.0,2314.0,-43981.0,-16654.0,-27046.0
20000.0,1,3,1,43,-1,-1,0,0,0,0,22359.0,1305.0,1258.0,1459.0,3457.0,1700.0,0,20124.0,-114.0,-898.0,111.0,-113.0
100000.0,1,1,1,47,-1,-1,-1,-1,-1,-1,1473.0,390.0,390.0,390.0,0.0,2380.0,0,1083.0,-1083.0,0.0,0.0,-390.0
210000.0,2,2,1,41,-1,-1,-1,-1,-1,-1,1586.0,343.0,3763.0,877.0,0.0,419.0,1,-1502.0,-1243.0,3420.0,-2886.0,-877.0
80000.0,2,2,2,24,0,0,0,0,0,0,3200.0,3000.0,2038.0,2000.0,1800.0,1800.0,1,-71.0,-1955.0,-30047.0,-43.0,59.0
330000.0,2,1,1,50,-1,-1,-1,-1,-2,-2,4345.0,2854.0,1702.0,0.0,1709.0,258.0,0,-4535.0,-1483.0,-1164.0,-1690.0,1709.0
220000.0,1,1,2,24,0,0,0,-1,-1,-1,5000.0,5050.0,8303.0,0.0,85632.0,0.0,0,3310.0,2603.0,-103217.0,-8303.0,85632.0
210000.0,2,1,1,38,1,-2,-1,0,-1,-1,0.0,250.0,0.0,789.0,1222.0,9616.0,1,0.0,250.0,-127.0,666.0,433.0
40000.0,2,3,1,43,0,0,0,0,0,0,1700.0,1504.0,1200.0,1500.0,1500.0,1000.0,0,644.0,-798.0,-1896.0,-3069.0,-1799.0
30000.0,1,2,2,39,0,0,0,2,0,0,3036.0,2309.0,0.0,1000.0,2000.0,148.0,0,-239.0,-9720.0,-5396.0,-5256.0,296.0
470000.0,1,2,2,27,2,2,2,2,0,0,13000.0,11001.0,0.0,10484.0,10838.0,10367.0,0,6747.0,4523.0,172135.0,-174833.0,4814.0
30000.0,1,3,1,42,-1,-1,-1,-1,-1,2,390.0,390.0,240.0,1470.0,0.0,0.0,0,0.0,0.0,-150.0,1080.0,-540.0
240000.0,2,2,1,36,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
80000.0,1,2,2,36,2,0,0,0,0,0,3100.0,3500.0,3400.0,3000.0,3500.0,3000.0,0,-777.0,33.0,1482.0,-3781.0,2010.0
110000.0,2,3,3,31,0,0,0,0,0,0,4000.0,5000.0,3000.0,3000.0,3000.0,8954.0,0,-5760.0,-4941.0,-5973.0,-9497.0,-610.0
310000.0,2,1,2,38,-1,-1,-1,-1,-2,-2,4542.0,126.0,0.0,0.0,0.0,0.0,0,3118.0,-4416.0,-126.0,0.0,0.0
360000.0,2,1,1,40,2,2,2,0,0,0,12000.0,0.0,5900.0,5000.0,4500.0,4700.0,1,10301.0,-3311.0,2533.0,3155.0,2393.0
330000.0,2,3,2,45,0,0,0,0,0,0,12388.0,12378.0,12116.0,12450.0,12213.0,11678.0,0,-242.0,573.0,-1667.0,1900.0,-5639.0
300000.0,2,2,2,35,0,0,0,0,0,0,12019.0,9006.0,17000.0,12000.0,9557.0,15000.0,0,5649.0,-91639.0,10198.0,-7363.0,4044.0
320000.0,2,2,2,33,0,0,0,0,0,0,10042.0,18832.0,2117.0,2076.0,5045.0,3754.0,0,2384.0,14560.0,-42684.0,-22108.0,-10542.0
50000.0,2,3,2,37,1,3,2,0,0,0,0.0,24.0,1500.0,1000.0,1201.0,30592.0,1,-1089.0,-2332.0,-18811.0,-145.0,-292.0
170000.0,2,1,2,28,0,0,0,0,0,0,6530.0,4860.0,22500.0,4820.0,4877.0,4962.0,0,829.0,-2299.0,-3386.0,1766.0,1559.0
350000.0,1,3,1,44,-1,-1,-1,-1,-1,-2,2686.0,1864.0,569.0,0.0,0.0,0.0,0,-579.0,-822.0,-1295.0,-569.0,0.0
20000.0,1,2,1,37,0,0,0,0,0,0,1609.0,3000.0,663.0,676.0,834.0,782.0,0,56.0,2391.0,-134.0,-118.0,525.0
50000.0,1,2,2,23,2,0,0,0,0,0,2401.0,2254.0,2004.0,704.0,707.0,1004.0,1,-1302.0,-4340.0,-22869.0,-1181.0,-1208.0
20000.0,2,3,2,24,1,2,0,0,0,0,0.0,1333.0,500.0,100.0,0.0,3200.0,0,-989.0,-932.0,-9603.0,-5900.0,-1730.0
50000.0,2,1,2,24,0,0,0,0,0,0,2090.0,2002.0,1002.0,238.0,1011.0,389.0,0,712.0,-4859.0,-11517.0,-9035.0,-9077.0
20000.0,1,2,2,23,1,2,0,0,2,0,0.0,1200.0,1000.0,0.0,1000.0,10000.0,1,-3103.0,-276.0,19.0,-3421.0,-3350.0
50000.0,1,2,1,26,0,0,-2,-1,-1,0,0.0,0.0,2624.0,45567.0,1747.0,2000.0,0,-102800.0,0.0,2624.0,42943.0,990.0
190000.0,1,2,2,34,2,0,0,0,2,2,5000.0,5000.0,10000.0,0.0,12118.0,2769.0,1,1582.0,2996.0,7944.0,-2203.0,9932.0
60000.0,2,2,1,33,0,0,0,0,0,0,1506.0,1298.0,1000.0,721.0,811.0,599.0,0,-21836.0,-15433.0,-240.0,-519.0,-754.0
80000.0,1,1,2,35,-1,-1,-1,-1,-1,-1,3983.0,6853.0,1719.0,1378.0,19942.0,2418.0,0,-4011.0,2871.0,-5129.0,-341.0,18564.0
150000.0,2,2,2,27,0,0,0,0,0,0,4500.0,1745.0,1566.0,1208.0,1077.0,2529.0,0,-17352.0,-58503.0,-7163.0,-7484.0,-7403.0
210000.0,2,1,2,31,-2,-2,-2,-2,-1,-1,0.0,7422.0,893.0,6082.0,2293.0,3299.0,0,-1440.0,7422.0,-6529.0,5189.0,-3789.0
240000.0,2,3,1,50,0,0,0,0,0,0,10116.0,9150.0,8008.0,8000.0,8009.0,7714.0,1,-2536.0,-17027.0,-7000.0,2733.0,4319.0
140000.0,2,2,3,41,0,0,0,0,0,0,3000.0,2000.0,2198.0,1000.0,3000.0,2399.0,1,2362.0,1232.0,-3872.0,-2659.0,-26.0
60000.0,2,1,2,28,1,2,2,-2,-2,-1,0.0,0.0,0.0,0.0,2285.0,0.0,0,-851.0,-20650.0,0.0,0.0,2285.0
50000.0,1,1,2,39,0,0,0,0,0,0,1800.0,2000.0,3000.0,2000.0,2000.0,2000.0,0,800.0,656.0,2173.0,-20014.0,-14915.0
50000.0,2,2,2,27,0,0,0,0,0,0,1800.0,1750.0,900.0,1200.0,1200.0,1100.0,0,1069.0,952.0,-686.0,800.0,609.0
180000.0,2,1,2,32,-1,-1,2,2,-1,-1,2821.0,0.0,0.0,2821.0,0.0,176.0,0,2714.0,-3032.0,-2821.0,2821.0,-2821.0
30000.0,2,1,2,40,-1,-1,2,2,2,2,355.0,120.0,0.0,0.0,60.0,60.0,0,73.0,-76.0,-120.0,0.0,60.0
20000.0,2,2,2,40,0,0,0,0,0,-2,1601.0,2203.0,2114.0,0.0,0.0,0.0,0,580.0,-294.0,-527.0,-19575.0,0.0
250000.0,2,2,1,75,0,-1,-1,-1,-1,-1,1631.0,1536.0,1010.0,5572.0,794.0,1184.0,0,-51243.0,-95.0,-526.0,4562.0,-4778.0
100000.0,2,2,2,27,0,0,0,0,0,0,1788.0,1799.0,1100.0,1150.0,2423.0,0.0,0,-3310.0,-4421.0,301.0,660.0,1907.0
330000.0,1,1,2,25,0,0,0,0,2,0,2504.0,4007.0,5056.0,74.0,1023.0,2566.0,0,-359.0,2358.0,2998.0,-11687.0,-14092.0
50000.0,1,3,1,46,0,0,0,0,0,0,1561.0,1268.0,587.0,611.0,1000.0,2000.0,0,-20321.0,707.0,319.0,347.0,719.0
50000.0,2,2,2,26,1,2,2,0,0,0,1710.0,136.0,1206.0,2002.0,2005.0,3003.0,0,619.0,-2617.0,-18754.0,-588.0,471.0
30000.0,1,2,2,28,0,0,0,0,0,0,5006.0,1244.0,851.0,955.0,0.0,0.0,0,265.0,-352.0,-3900.0,-3254.0,-22001.0
140000.0,2,2,2,26,0,0,0,0,0,0,5366.0,5087.0,3605.0,3894.0,3785.0,3304.0,1,3695.0,-465.0,553.0,2365.0,-871.0
160000.0,2,1,2,28,0,0,0,0,-1,0,7042.0,2000.0,1000.0,99669.0,12600.0,10000.0,0,-22464.0,-19727.0,-20830.0,92447.0,-15243.0
400000.0,2,2,2,29,-1,0,-1,-1,-1,-1,3127.0,1469.0,4968.0,1905.0,2494.0,862.0,0,-15813.0,-2266.0,3491.0,-3048.0,590.0
50000.0,1,2,1,25,0,0,0,0,0,0,1565.0,1393.0,980.0,994.0,1024.0,886.0,0,814.0,828.0,587.0,-395.0,-995.0
140000.0,2,2,1,48,0,-1,-1,-1,-1,-1,1233.0,1075.0,1355.0,1130.0,21361.0,1347.0,0,79.0,-371.0,493.0,-225.0,20231.0
160000.0,2,2,1,33,-1,-1,-1,-1,0,-1,2453.0,9880.0,52572.0,1546.0,2210.0,0.0,0,-5562.0,7171.0,42948.0,-45239.0,-5123.0
100000.0,2,3,1,43,0,0,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0,-62170.0,0.0,0.0,0.0,0.0
220000.0,1,1,1,48,2,0,0,0,0,0,10000.0,9020.0,6000.0,5500.0,6000.0,5500.0,1,3142.0,-11670.0,-32737.0,3054.0,-9767.0
510000.0,2,1,2,29,0,0,0,0,0,0,40010.0,20094.0,5000.0,5001.0,25365.0,65000.0,0,21083.0,8272.0,-3910.0,-16511.0,-50526.0
50000.0,1,2,2,29,0,0,0,0,0,0,1602.0,1400.0,3000.0,3130.0,1062.0,6318.0,0,-14176.0,-2537.0,-4740.0,1307.0,-821.0
160000.0,2,1,1,38,-1,-1,-1,-1,2,-1,4664.0,5969.0,18941.0,0.0,12652.0,1916.0,0,191.0,1305.0,12972.0,-2363.0,-3926.0
230000.0,2,1,2,37,-2,-2,-2,-2,-2,-2,51315.0,0.0,0.0,299.0,338.0,0.0,0,48532.0,-50815.0,0.0,299.0,39.0
80000.0,2,1,2,37,-1,-1,-1,-1,-1,-1,258.0,5995.0,188.0,1644.0,16872.0,4000.0,0,-9866.0,5737.0,-5798.0,1456.0,15228.0
150000.0,2,2,1,25,-1,-1,-2,-1,-1,-1,0.0,0.0,316.0,316.0,316.0,316.0,0,-6156.0,0.0,316.0,0.0,0.0
10000.0,1,3,2,23,0,0,0,0,0,2,1134.0,1298.0,478.0,847.0,0.0,175.0,0,864.0,1164.0,180.0,547.0,-318.0
130000.0,2,3,2,49,0,0,0,0,0,0,4100.0,3095.0,1630.0,561.0,600.0,0.0,1,2359.0,-19165.0,-22543.0,-21589.0,-565.0
40000.0,2,1,2,48,0,0,0,0,0,0,1600.0,1600.0,1500.0,1500.0,1500.0,1500.0,0,-422.0,-815.0,952.0,176.0,911.0
50000.0,1,2,2,27,3,2,2,0,0,-1,1700.0,0.0,426.0,501.0,2614.0,1390.0,1,1186.0,-638.0,-274.0,351.0,-11705.0
100000.0,1,3,2,32,0,0,0,0,0,0,2035.0,2004.0,616.0,2007.0,1009.0,2015.0,0,-38458.0,-10571.0,-1261.0,135.0,-1722.0
120000.0,1,1,1,34,-1,2,-1,0,0,0,0.0,1350.0,0.0,0.0,0.0,450.0,0,-450.0,718.0,-450.0,-450.0,-450.0
260000.0,2,1,2,58,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
200000.0,2,2,2,33,0,0,0,0,0,0,2000.0,1322.0,2000.0,2000.0,1200.0,3000.0,0,1599.0,1172.0,488.0,1813.0,-4420.0
360000.0,2,2,2,28,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
70000.0,2,2,2,36,0,0,0,0,0,0,4483.0,12496.0,3268.0,3000.0,3000.0,2000.0,0,421.0,-744.0,-38213.0,-15853.0,775.0
460000.0,1,1,1,40,2,-1,-1,-1,-1,-1,2728.0,0.0,2654.0,0.0,22545.0,0.0,1,2544.0,-2728.0,2654.0,-2651.0,22545.0
50000.0,2,1,2,26,-1,-1,-1,-1,-1,-1,316.0,316.0,316.0,316.0,316.0,316.0,0,-840.0,0.0,0.0,0.0,0.0
50000.0,1,3,1,33,0,0,0,0,0,0,2007.0,2199.0,691.0,707.0,703.0,697.0,0,-397.0,192.0,-30608.0,21.0,-364.0
250000.0,2,2,1,31,0,0,0,0,0,0,4000.0,4500.0,5000.0,4000.0,5000.0,4400.0,0,-515.0,-5485.0,1920.0,1842.0,428.0
30000.0,2,1,2,27,0,0,-1,0,0,-2,1000.0,664.0,1500.0,0.0,0.0,0.0,0,946.0,-1794.0,1150.0,-1814.0,0.0
270000.0,1,2,1,44,0,0,0,0,-1,-1,10063.0,5162.0,10150.0,44299.0,43509.0,31031.0,0,-18354.0,-16559.0,-22961.0,-25520.0,-735.0
180000.0,2,3,2,30,0,0,0,0,0,0,7722.0,6091.0,3563.0,3605.0,3000.0,3211.0,0,-10783.0,-6120.0,-24836.0,-18504.0,-33488.0
100000.0,2,1,2,28,0,0,0,0,0,0,4173.0,3000.0,2025.0,5000.0,3000.0,3000.0,0,-838.0,-56.0,-264.0,3495.0,434.0
230000.0,2,3,1,32,0,0,0,0,0,0,5000.0,5000.0,5000.0,5000.0,4000.0,5000.0,0,-106383.0,3452.0,2619.0,3368.0,275.0
210000.0,2,1,1,46,-1,-1,-1,-1,-1,-1,41986.0,21874.0,20076.0,16171.0,586.0,19777.0,0,-68360.0,-20112.0,-1798.0,-3905.0,-15585.0
210000.0,1,1,2,38,2,0,0,0,0,0,3276.0,2026.0,2000.0,2000.0,2000.0,2502.0,0,2302.0,-35.0,-86.0,980.0,-17114.0
440000.0,2,2,1,46,0,0,0,0,0,0,8610.0,6907.0,3727.0,3800.0,4001.0,2701.0,0,916.0,-31613.0,-36809.0,-7855.0,-7658.0
100000.0,2,2,2,25,2,0,0,0,0,0,3472.0,2092.0,2000.0,2127.0,1960.0,1559.0,1,782.0,-1553.0,-269.0,-138.0,-18353.0
240000.0,2,2,1,46,0,0,0,0,0,0,1295.0,1000.0,1000.0,1000.0,1000.0,1000.0,0,1149.0,705.0,160.0,1000.0,-7454.0
280000.0,1,1,2,33,-1,-1,-1,-1,-1,-1,898.0,325.0,898.0,325.0,0.0,345293.0,1,0.0,-573.0,573.0,-573.0,-339928.0
50000.0,2,2,2,22,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
30000.0,1,2,1,43,3,2,2,2,2,2,1100.0,0.0,300.0,0.0,600.0,0.0,0,910.0,-696.0,268.0,-182.0,566.0
10000.0,1,2,2,27,0,0,2,0,0,0,3507.0,0.0,500.0,370.0,393.0,700.0,1,3212.0,-667.0,341.0,62.0,219.0
130000.0,1,1,2,29,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,1500.0,0,0.0,0.0,0.0,0.0,0.0
200000.0,1,1,2,31,0,0,0,0,0,0,9000.0,7465.0,4715.0,4804.0,5141.0,5300.0,0,2991.0,-11052.0,-52947.0,289.0,356.0
120000.0,2,2,1,29,-1,-1,-1,-1,-1,-1,657.0,2319.0,1423.0,0.0,1820.0,2496.0,0,-1029.0,1522.0,-756.0,-1423.0,1820.0
210000.0,2,2,1,36,0,0,0,0,0,0,6483.0,5082.0,6000.0,5900.0,4544.0,4700.0,0,-229.0,1419.0,3775.0,-197.0,-16364.0
280000.0,2,1,1,36,0,0,0,0,0,0,2755.0,3463.0,1300.0,1100.0,1100.0,2000.0,0,1805.0,2437.0,-33524.0,471.0,599.0
300000.0,1,1,2,34,1,-2,-1,0,-1,-1,0.0,13001.0,0.0,19595.0,203.0,0.0,1,0.0,13001.0,-400.0,6994.0,-19392.0
100000.0,1,2,2,37,0,0,0,0,0,0,3490.0,2332.0,2314.0,2365.0,2497.0,2305.0,0,-987.0,-31037.0,-259.0,-130.0,-2283.0
440000.0,2,1,2,36,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,162000.0,0.0,0,0.0,0.0,0.0,0.0,0.0
50000.0,2,3,1,40,0,0,0,0,0,0,2400.0,1206.0,1000.0,1000.0,1000.0,1000.0,0,1272.0,-39109.0,794.0,789.0,771.0
20000.0,2,1,2,25,0,0,2,0,0,0,2800.0,0.0,4000.0,1700.0,1000.0,2000.0,1,2596.0,13256.0,-11996.0,-63.0,-3251.0
200000.0,2,1,2,27,-1,-1,-1,0,0,0,665.0,960.0,3908.0,1014.0,3500.0,2880.0,0,-206.0,295.0,3282.0,-158.0,3330.0
110000.0,2,2,2,26,-2,-2,-2,-2,-2,-2,3220.0,5904.0,0.0,3000.0,0.0,0.0,0,2788.0,2484.0,-4448.0,592.0,-1448.0
500000.0,2,2,1,36,-1,-1,-1,-1,-1,-1,23962.0,0.0,8500.0,4590.0,0.0,0.0,0,13473.0,-23956.0,8500.0,-3910.0,-4590.0
300000.0,2,2,1,27,1,-1,-1,-2,-2,-2,5215.0,0.0,0.0,0.0,0.0,0.0,0,5215.0,-5215.0,0.0,0.0,0.0
30000.0,1,3,1,55,2,2,2,3,3,4,1200.0,1200.0,2000.0,1500.0,1500.0,1500.0,1,893.0,726.0,1502.0,995.0,678.0
60000.0,2,1,2,27,-1,-1,-1,-1,-1,-1,13809.0,14583.0,4889.0,273.0,13557.0,0.0,0,-7046.0,565.0,-9477.0,-4616.0,11463.0
400000.0,2,2,1,38,-1,0,-1,-1,0,-1,1000.0,1354.0,5322.0,6.0,2386.0,9085.0,0,-97.0,-2246.0,3968.0,-219.0,-3026.0
180000.0,2,2,1,34,0,0,0,0,0,0,7000.0,5000.0,5000.0,4900.0,5000.0,5100.0,0,3032.0,709.0,-19228.0,2517.0,2514.0
20000.0,1,1,2,40,0,0,0,2,0,0,3000.0,3100.0,0.0,3000.0,1500.0,0.0,0,2804.0,2829.0,-6156.0,2646.0,1283.0
200000.0,2,3,1,49,-1,2,2,2,0,0,0.0,6000.0,0.0,5000.0,2286.0,3000.0,1,-1399.0,5165.0,-1482.0,3934.0,1326.0
100000.0,1,1,2,27,0,0,0,0,0,0,1631.0,1286.0,200.0,645.0,909.0,200.0,0,-3177.0,-19142.0,-4639.0,-11196.0,-11139.0
60000.0,1,2,2,23,0,0,0,0,0,0,1970.0,2000.0,618.0,809.0,2000.0,616.0,1,-16225.0,1030.0,-17035.0,531.0,1538.0
110000.0,2,2,2,36,0,0,0,0,0,0,2200.0,2500.0,2000.0,2100.0,2500.0,2200.0,0,1128.0,1383.0,564.0,1281.0,1477.0
260000.0,2,3,1,53,1,-1,-1,-2,-2,-1,165.0,526.0,452.0,397.0,485.0,459.0,0,165.0,361.0,-74.0,-55.0,88.0
50000.0,2,3,1,46,3,2,2,0,0,0,3754.0,1.0,1070.0,1030.0,863.0,654.0,0,2433.0,-21439.0,226.0,156.0,-5015.0
180000.0,1,2,2,29,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
110000.0,1,2,2,29,1,2,2,0,0,0,2500.0,0.0,2000.0,2000.0,1854.0,2000.0,1,-1764.0,-4690.0,-3261.0,-785.0,107.0
340000.0,2,1,2,27,0,0,0,0,0,0,21105.0,5461.0,5000.0,5849.0,2732.0,50000.0,0,7960.0,-13859.0,-10653.0,-9983.0,-42382.0
50000.0,1,2,2,24,-1,0,0,0,0,0,1070.0,1500.0,3666.0,2477.0,1306.0,1000.0,0,1042.0,1424.0,3611.0,908.0,-299.0
230000.0,2,2,1,28,0,0,0,-2,-1,-1,1710.0,1100.0,1000.0,767.0,6173.0,1000.0,1,-7535.0,-17726.0,1000.0,-1333.0,5406.0
360000.0,2,2,2,32,0,0,0,0,0,0,10000.0,7000.0,10000.0,10000.0,10000.0,10000.0,0,1025.0,-2220.0,3797.0,4492.0,615.0
210000.0,1,2,2,43,1,-2,-1,0,0,0,0.0,38013.0,3000.0,5000.0,3000.0,3000.0,0,0.0,38013.0,2542.0,4520.0,-8019.0
220000.0,2,2,1,41,-1,2,2,-1,2,-1,325.0,0.0,950.0,0.0,325.0,325.0,1,0.0,-325.0,625.0,-475.0,-150.0
60000.0,2,2,1,34,2,2,2,2,2,0,3800.0,0.0,3720.0,0.0,1300.0,1291.0,1,3078.0,-743.0,2951.0,-618.0,659.0
340000.0,1,2,1,55,-2,-1,-1,-2,-2,-2,44665.0,8321.0,2190.0,24599.0,7416.0,77195.0,0,-5731.0,-36365.0,-6110.0,22409.0,-17183.0
150000.0,1,1,1,40,2,2,2,2,2,2,5200.0,0.0,8100.0,4000.0,4200.0,4200.0,0,2731.0,-2522.0,4911.0,2172.0,2281.0
200000.0,2,2,1,37,1,-1,2,-1,-1,-1,1000.0,0.0,6900.0,24000.0,17000.0,2500.0,1,684.0,-316.0,6584.0,16436.0,-6316.0
130000.0,2,2,2,40,0,0,2,0,0,0,3000.0,0.0,500.0,500.0,2700.0,500.0,1,2835.0,-511.0,-2057.0,341.0,2518.0
60000.0,2,1,2,28,1,2,0,0,0,0,0.0,1483.0,673.0,10000.0,11540.0,7000.0,0,-308.0,1005.0,190.0,9546.0,10884.0
400000.0,2,2,1,43,1,-2,-2,-2,-1,-1,0.0,0.0,0.0,1600.0,78388.0,0.0,0,0.0,0.0,0.0,1600.0,76788.0
